,timestamp,match_datetime,match_day,match_month,match_year,match_hour,match_minute,robot,method,league,g1_time,g1_score,g2_time,g2_score,g3_time,g3_score,win,type
1397,1649254620.0,06/04/2022 10:17,6,4,2022,10,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1398,1649257740.0,06/04/2022 11:09,6,4,2022,11,9,robô 2,:england:,premier,8,1,11,0,14,0,1,bts
1399,1649259720.0,06/04/2022 11:42,6,4,2022,11,42,robô 2,:england:,premier,41,0,44,1,47,0,1,bts
1400,1649261460.0,06/04/2022 12:11,6,4,2022,12,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1401,1649261940.0,06/04/2022 12:19,6,4,2022,12,19,robô 2,:england:,ligas américa,19,0,22,0,25,0,0,over
1402,1649263920.0,06/04/2022 12:52,6,4,2022,12,52,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,bts
1403,1649265900.0,06/04/2022 13:25,6,4,2022,13,25,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1404,1649266800.0,06/04/2022 13:40,6,4,2022,13,40,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1405,1649270820.0,06/04/2022 14:47,6,4,2022,14,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1406,1649273640.0,06/04/2022 15:34,6,4,2022,15,34,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1407,1649275500.0,06/04/2022 16:05,6,4,2022,16,5,robô 2,:england:,ligas américa,4,0,7,1,10,0,1,bts
1408,1649277120.0,06/04/2022 16:32,6,4,2022,16,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,over
1409,1649279100.0,06/04/2022 17:05,6,4,2022,17,5,robô 2,:england:,ligas américa,4,0,7,1,10,0,1,bts
1410,1649280480.0,06/04/2022 17:28,6,4,2022,17,28,robô 2,:england:,ligas américa,28,0,31,0,34,0,0,bts
1411,1649282160.0,06/04/2022 17:56,6,4,2022,17,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,over
1412,1649283420.0,06/04/2022 18:17,6,4,2022,18,17,robô 2,:england:,ligas américa,16,0,19,0,22,1,1,bts
1413,1649285340.0,06/04/2022 18:49,6,4,2022,18,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1414,1649287380.0,06/04/2022 19:23,6,4,2022,19,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1415,1649288040.0,06/04/2022 19:34,6,4,2022,19,34,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,over
1416,1649288820.0,06/04/2022 19:47,6,4,2022,19,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1417,1649292780.0,06/04/2022 20:53,6,4,2022,20,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1418,1649296140.0,06/04/2022 21:49,6,4,2022,21,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1419,1649299200.0,06/04/2022 22:40,6,4,2022,22,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1420,1649327640.0,07/04/2022 06:34,7,4,2022,6,34,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,over
1421,1649328780.0,07/04/2022 06:53,7,4,2022,6,53,robô 2,:england:,ligas américa,52,1,55,0,59,0,1,bts
1422,1649333040.0,07/04/2022 08:04,7,4,2022,8,4,robô 2,:england:,ligas américa,4,1,7,0,10,0,1,bts
1423,1649335800.0,07/04/2022 08:50,7,4,2022,8,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1424,1649336340.0,07/04/2022 08:59,7,4,2022,8,59,robô 2,:england:,ligas américa,58,1,1,0,4,0,1,over
1425,1649337240.0,07/04/2022 09:14,7,4,2022,9,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1426,1649338500.0,07/04/2022 09:35,7,4,2022,9,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,bts
1427,1649339700.0,07/04/2022 09:55,7,4,2022,9,55,robô 2,:england:,ligas américa,55,0,58,1,1,0,1,bts
1428,1649340300.0,07/04/2022 10:05,7,4,2022,10,5,robô 2,:england:,ligas américa,4,1,7,0,10,0,1,bts
1429,1649341680.0,07/04/2022 10:28,7,4,2022,10,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1430,1649342220.0,07/04/2022 10:37,7,4,2022,10,37,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1431,1649343180.0,07/04/2022 10:53,7,4,2022,10,53,robô 2,:england:,premier,53,1,56,0,59,0,1,bts
1432,1649345220.0,07/04/2022 11:27,7,4,2022,11,27,robô 2,:england:,premier,26,1,29,0,32,0,1,bts
1433,1649347560.0,07/04/2022 12:06,7,4,2022,12,6,robô 2,:england:,premier,5,0,8,1,11,0,1,bts
1434,1649349300.0,07/04/2022 12:35,7,4,2022,12,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,bts
1435,1649351760.0,07/04/2022 13:16,7,4,2022,13,16,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,bts
1436,1649354880.0,07/04/2022 14:08,7,4,2022,14,8,robô 2,:england:,ligas américa,7,1,10,0,13,0,1,bts
1437,1649360280.0,07/04/2022 15:38,7,4,2022,15,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1438,1649361000.0,07/04/2022 15:50,7,4,2022,15,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1439,1649362200.0,07/04/2022 16:10,7,4,2022,16,10,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,bts
1440,1649363340.0,07/04/2022 16:29,7,4,2022,16,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1441,1649364600.0,07/04/2022 16:50,7,4,2022,16,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1442,1649365440.0,07/04/2022 17:04,7,4,2022,17,4,robô 2,:england:,ligas américa,4,0,7,0,10,1,1,bts
1443,1649368500.0,07/04/2022 17:55,7,4,2022,17,55,robô 2,:england:,ligas américa,55,0,58,0,1,0,0,bts
1444,1649371440.0,07/04/2022 18:44,7,4,2022,18,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1445,1649373360.0,07/04/2022 19:16,7,4,2022,19,16,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1446,1649373780.0,07/04/2022 19:23,7,4,2022,19,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1447,1649375220.0,07/04/2022 19:47,7,4,2022,19,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1448,1649379360.0,07/04/2022 20:56,7,4,2022,20,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1449,1649382960.0,07/04/2022 21:56,7,4,2022,21,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1450,1649384220.0,07/04/2022 22:17,7,4,2022,22,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1451,1649386020.0,07/04/2022 22:47,7,4,2022,22,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1452,1649386560.0,07/04/2022 22:56,7,4,2022,22,56,robô 2,:england:,ligas américa,55,0,58,1,1,0,1,bts
1453,1649417100.0,08/04/2022 07:25,8,4,2022,7,25,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1454,1649417700.0,08/04/2022 07:35,8,4,2022,7,35,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,bts
1455,1649422380.0,08/04/2022 08:53,8,4,2022,8,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1456,1649424360.0,08/04/2022 09:26,8,4,2022,9,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1457,1649425980.0,08/04/2022 09:53,8,4,2022,9,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1458,1649428620.0,08/04/2022 10:37,8,4,2022,10,37,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1459,1649429400.0,08/04/2022 10:50,8,4,2022,10,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1460,1649431440.0,08/04/2022 11:24,8,4,2022,11,24,robô 2,:england:,premier,23,1,26,0,29,0,1,bts
1461,1649433600.0,08/04/2022 12:00,8,4,2022,12,0,robô 2,:england:,premier,59,1,2,0,5,0,1,bts
1462,1649435880.0,08/04/2022 12:38,8,4,2022,12,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1463,1649436240.0,08/04/2022 12:44,8,4,2022,12,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1464,1649439660.0,08/04/2022 13:41,8,4,2022,13,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,over
1465,1649442900.0,08/04/2022 14:35,8,4,2022,14,35,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,over
1466,1649446860.0,08/04/2022 15:41,8,4,2022,15,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1467,1649448480.0,08/04/2022 16:08,8,4,2022,16,8,robô 2,:england:,ligas américa,7,1,10,0,13,0,1,bts
1468,1649450400.0,08/04/2022 16:40,8,4,2022,16,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1469,1649451720.0,08/04/2022 17:02,8,4,2022,17,2,robô 2,:england:,ligas américa,1,1,4,0,7,0,1,over
1470,1649453460.0,08/04/2022 17:31,8,4,2022,17,31,robô 2,:england:,ligas américa,31,0,34,0,37,1,1,over
1471,1649455620.0,08/04/2022 18:07,8,4,2022,18,7,robô 2,:england:,ligas américa,7,1,10,0,13,0,1,bts
1472,1649458500.0,08/04/2022 18:55,8,4,2022,18,55,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1473,1649460480.0,08/04/2022 19:28,8,4,2022,19,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1474,1649461260.0,08/04/2022 19:41,8,4,2022,19,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,over
1475,1649463960.0,08/04/2022 20:26,8,4,2022,20,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1476,1649466240.0,08/04/2022 21:04,8,4,2022,21,4,robô 2,:england:,ligas américa,4,1,7,0,10,0,1,bts
1477,1649467560.0,08/04/2022 21:26,8,4,2022,21,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1478,1649467860.0,08/04/2022 21:31,8,4,2022,21,31,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,bts
1479,1649469300.0,08/04/2022 21:55,8,4,2022,21,55,robô 2,:england:,ligas américa,55,0,58,1,1,0,1,bts
1480,1649471280.0,08/04/2022 22:28,8,4,2022,22,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1481,1649472360.0,08/04/2022 22:46,8,4,2022,22,46,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1482,1649473140.0,08/04/2022 22:59,8,4,2022,22,59,robô 2,:england:,ligas américa,58,0,1,1,4,0,1,over
1483,1649503920.0,09/04/2022 07:32,9,4,2022,7,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1484,1649504820.0,09/04/2022 07:47,9,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1485,1649505720.0,09/04/2022 08:02,9,4,2022,8,2,robô 2,:england:,ligas américa,1,1,4,0,7,0,1,bts
1486,1649506800.0,09/04/2022 08:20,9,4,2022,8,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1487,1649507520.0,09/04/2022 08:32,9,4,2022,8,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1488,1649524020.0,09/04/2022 13:07,9,4,2022,13,7,robô 2,:england:,ligas américa,7,0,10,1,13,0,1,bts
1489,1649525100.0,09/04/2022 13:25,9,4,2022,13,25,robô 2,:england:,ligas américa,25,0,28,0,31,1,1,over
1490,1649531280.0,09/04/2022 15:08,9,4,2022,15,8,robô 2,:england:,ligas américa,7,0,10,1,13,0,1,bts
1491,1649536620.0,09/04/2022 16:37,9,4,2022,16,37,robô 2,:england:,ligas américa,37,0,40,1,43,0,1,bts
1492,1649537760.0,09/04/2022 16:56,9,4,2022,16,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1493,1649538840.0,09/04/2022 17:14,9,4,2022,17,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1494,1649539320.0,09/04/2022 17:22,9,4,2022,17,22,robô 2,:england:,ligas américa,22,0,25,0,28,1,1,bts
1495,1649542380.0,09/04/2022 18:13,9,4,2022,18,13,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1496,1649544000.0,09/04/2022 18:40,9,4,2022,18,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1497,1649544780.0,09/04/2022 18:53,9,4,2022,18,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,bts
1498,1649546700.0,09/04/2022 19:25,9,4,2022,19,25,robô 2,:england:,ligas américa,25,0,28,0,31,1,1,bts
1499,1649549580.0,09/04/2022 20:13,9,4,2022,20,13,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1500,1649550540.0,09/04/2022 20:29,9,4,2022,20,29,robô 2,:england:,ligas américa,28,0,31,0,34,1,1,bts
1501,1649553720.0,09/04/2022 21:22,9,4,2022,21,22,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1502,1649555520.0,09/04/2022 21:52,9,4,2022,21,52,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,bts
1503,1649558940.0,09/04/2022 22:49,9,4,2022,22,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1504,1649589780.0,10/04/2022 07:23,10,4,2022,7,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1505,1649597340.0,10/04/2022 09:29,10,4,2022,9,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1506,1649598240.0,10/04/2022 09:44,10,4,2022,9,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1507,1649599320.0,10/04/2022 10:02,10,4,2022,10,2,robô 2,:england:,ligas américa,1,0,4,1,7,0,1,bts
1508,1649600760.0,10/04/2022 10:26,10,4,2022,10,26,robô 2,:england:,ligas américa,25,0,28,0,31,0,0,bts
1509,1649602020.0,10/04/2022 10:47,10,4,2022,10,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1510,1649603520.0,10/04/2022 11:12,10,4,2022,11,12,robô 2,:england:,premier,11,0,14,1,17,0,1,bts
1511,1649604600.0,10/04/2022 11:30,10,4,2022,11,30,robô 2,:england:,premier,29,0,32,1,35,0,1,bts
1512,1649607000.0,10/04/2022 12:10,10,4,2022,12,10,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1513,1649608500.0,10/04/2022 12:35,10,4,2022,12,35,robô 2,:england:,ligas américa,34,0,37,1,40,0,1,bts
1514,1649609760.0,10/04/2022 12:56,10,4,2022,12,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,over
1515,1649610660.0,10/04/2022 13:11,10,4,2022,13,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,over
1516,1649611380.0,10/04/2022 13:23,10,4,2022,13,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1517,1649614560.0,10/04/2022 14:16,10,4,2022,14,16,robô 2,:england:,ligas américa,16,1,19,0,21,0,1,bts
1518,1649615340.0,10/04/2022 14:29,10,4,2022,14,29,robô 2,:england:,ligas américa,28,0,31,0,34,1,1,bts
1519,1649618520.0,10/04/2022 15:22,10,4,2022,15,22,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1520,1649620200.0,10/04/2022 15:50,10,4,2022,15,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1521,1649625960.0,10/04/2022 17:26,10,4,2022,17,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1522,1649627400.0,10/04/2022 17:50,10,4,2022,17,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1523,1649628660.0,10/04/2022 18:11,10,4,2022,18,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,over
1524,1649639640.0,10/04/2022 21:14,10,4,2022,21,14,robô 2,:england:,ligas américa,13,0,16,0,19,0,0,bts
1525,1649641560.0,10/04/2022 21:46,10,4,2022,21,46,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,over
1526,1649642100.0,10/04/2022 21:55,10,4,2022,21,55,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1527,1649644080.0,10/04/2022 22:28,10,4,2022,22,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1528,1649645760.0,10/04/2022 22:56,10,4,2022,22,56,robô 2,:england:,ligas américa,55,0,58,0,1,0,0,bts
1529,1649674920.0,11/04/2022 07:02,11,4,2022,7,2,robô 2,:england:,ligas américa,1,0,4,0,7,1,1,over
1530,1649676180.0,11/04/2022 07:23,11,4,2022,7,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1531,1649677620.0,11/04/2022 07:47,11,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1532,1649677980.0,11/04/2022 07:53,11,4,2022,7,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1533,1649679060.0,11/04/2022 08:11,11,4,2022,8,11,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,bts
1534,1649681040.0,11/04/2022 08:44,11,4,2022,8,44,robô 2,:england:,ligas américa,43,0,46,0,49,1,1,over
1535,1649687160.0,11/04/2022 10:26,11,4,2022,10,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1536,1649688060.0,11/04/2022 10:41,11,4,2022,10,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1537,1649690640.0,11/04/2022 11:24,11,4,2022,11,24,robô 2,:england:,premier,23,0,26,1,29,0,1,bts
1538,1649692980.0,11/04/2022 12:03,11,4,2022,12,3,robô 2,:england:,premier,2,1,5,0,8,0,1,bts
1539,1649693640.0,11/04/2022 12:14,11,4,2022,12,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1540,1649696340.0,11/04/2022 12:59,11,4,2022,12,59,robô 2,:england:,ligas américa,58,1,1,0,4,0,1,bts
1541,1649699040.0,11/04/2022 13:44,11,4,2022,13,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1542,1649701380.0,11/04/2022 14:23,11,4,2022,14,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,over
1543,1649701560.0,11/04/2022 14:26,11,4,2022,14,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1544,1649702460.0,11/04/2022 14:41,11,4,2022,14,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1545,1649705700.0,11/04/2022 15:35,11,4,2022,15,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,over
1546,1649706780.0,11/04/2022 15:53,11,4,2022,15,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,over
1547,1649707500.0,11/04/2022 16:05,11,4,2022,16,5,robô 2,:england:,ligas américa,4,0,7,1,10,0,1,over
1548,1649711820.0,11/04/2022 17:17,11,4,2022,17,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,over
1549,1649712540.0,11/04/2022 17:29,11,4,2022,17,29,robô 2,:england:,ligas américa,28,0,31,0,34,0,0,bts
1550,1649715600.0,11/04/2022 18:20,11,4,2022,18,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1551,1649716500.0,11/04/2022 18:35,11,4,2022,18,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1552,1649719020.0,11/04/2022 19:17,11,4,2022,19,17,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,over
1553,1649719920.0,11/04/2022 19:32,11,4,2022,19,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1554,1649724780.0,11/04/2022 20:53,11,4,2022,20,53,robô 2,:england:,ligas américa,52,0,55,0,58,0,0,bts
1555,1649727660.0,11/04/2022 21:41,11,4,2022,21,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1556,1649729460.0,11/04/2022 22:11,11,4,2022,22,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1557,1649730000.0,11/04/2022 22:20,11,4,2022,22,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1558,1649730720.0,11/04/2022 22:32,11,4,2022,22,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1559,1649731440.0,11/04/2022 22:44,11,4,2022,22,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1560,1649759700.0,12/04/2022 06:35,12,4,2022,6,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1561,1649764020.0,12/04/2022 07:47,12,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1562,1649764920.0,12/04/2022 08:02,12,4,2022,8,2,robô 2,:england:,ligas américa,1,1,4,0,7,0,1,over
1563,1649768160.0,12/04/2022 08:56,12,4,2022,8,56,robô 2,:england:,ligas américa,55,0,58,1,1,0,1,over
1564,1649770140.0,12/04/2022 09:29,12,4,2022,9,29,robô 2,:england:,ligas américa,28,0,31,1,34,0,1,bts
1565,1649773560.0,12/04/2022 10:26,12,4,2022,10,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1566,1649775000.0,12/04/2022 10:50,12,4,2022,10,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1567,1649776680.0,12/04/2022 11:18,12,4,2022,11,18,robô 2,:england:,premier,17,0,20,0,23,1,1,bts
1568,1649777400.0,12/04/2022 11:30,12,4,2022,11,30,robô 2,:england:,premier,29,0,32,0,35,1,1,bts
1569,1649780580.0,12/04/2022 12:23,12,4,2022,12,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1570,1649783280.0,12/04/2022 13:08,12,4,2022,13,8,robô 2,:england:,ligas américa,7,1,10,0,13,0,1,bts
1571,1649783640.0,12/04/2022 13:14,12,4,2022,13,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1572,1649784360.0,12/04/2022 13:26,12,4,2022,13,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1573,1649788140.0,12/04/2022 14:29,12,4,2022,14,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1574,1649789040.0,12/04/2022 14:44,12,4,2022,14,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,over
1575,1649793000.0,12/04/2022 15:50,12,4,2022,15,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,over
1576,1649794080.0,12/04/2022 16:08,12,4,2022,16,8,robô 2,:england:,ligas américa,7,1,10,0,13,0,1,over
1577,1649794440.0,12/04/2022 16:14,12,4,2022,16,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,over
1578,1649796060.0,12/04/2022 16:41,12,4,2022,16,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1579,1649797140.0,12/04/2022 16:59,12,4,2022,16,59,robô 2,:england:,ligas américa,58,0,1,0,4,0,0,bts
1580,1649800740.0,12/04/2022 17:59,12,4,2022,17,59,robô 2,:england:,ligas américa,58,0,1,0,4,1,1,bts
1581,1649802540.0,12/04/2022 18:29,12,4,2022,18,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1582,1649803620.0,12/04/2022 18:47,12,4,2022,18,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1583,1649805600.0,12/04/2022 19:20,12,4,2022,19,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1584,1649805960.0,12/04/2022 19:26,12,4,2022,19,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,over
1585,1649806500.0,12/04/2022 19:35,12,4,2022,19,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1586,1649810280.0,12/04/2022 20:38,12,4,2022,20,38,robô 2,:england:,ligas américa,37,0,40,1,43,0,1,bts
1587,1649813160.0,12/04/2022 21:26,12,4,2022,21,26,robô 2,:england:,ligas américa,25,0,28,0,31,0,0,over
1588,1649814780.0,12/04/2022 21:53,12,4,2022,21,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,bts
1589,1649815140.0,12/04/2022 21:59,12,4,2022,21,59,robô 2,:england:,ligas américa,58,1,1,0,4,0,1,bts
1590,1649848980.0,13/04/2022 07:23,13,4,2022,7,23,robô 2,:england:,ligas américa,22,0,25,0,28,1,1,bts
1591,1649849700.0,13/04/2022 07:35,13,4,2022,7,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1592,1649852400.0,13/04/2022 08:20,13,4,2022,8,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1593,1649854380.0,13/04/2022 08:53,13,4,2022,8,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1594,1649854560.0,13/04/2022 08:56,13,4,2022,8,56,robô 2,:england:,ligas américa,55,1,58,0,1,0,1,bts
1595,1649856000.0,13/04/2022 09:20,13,4,2022,9,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,over
1596,1649856720.0,13/04/2022 09:32,13,4,2022,9,32,robô 2,:england:,ligas américa,31,0,34,0,37,1,1,bts
1597,1649858160.0,13/04/2022 09:56,13,4,2022,9,56,robô 2,:england:,ligas américa,55,0,58,1,1,0,1,bts
1598,1649861040.0,13/04/2022 10:44,13,4,2022,10,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1599,1649864520.0,13/04/2022 11:42,13,4,2022,11,42,robô 2,:england:,premier,41,1,44,0,47,0,1,bts
1600,1649867520.0,13/04/2022 12:32,13,4,2022,12,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1601,1649869680.0,13/04/2022 13:08,13,4,2022,13,8,robô 2,:england:,ligas américa,7,0,10,1,13,0,1,over
1602,1649872380.0,13/04/2022 13:53,13,4,2022,13,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1603,1649873460.0,13/04/2022 14:11,13,4,2022,14,11,robô 2,:england:,ligas américa,10,0,13,1,16,0,1,bts
1604,1649875260.0,13/04/2022 14:41,13,4,2022,14,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1605,1649876700.0,13/04/2022 15:05,13,4,2022,15,5,robô 2,:england:,ligas américa,4,0,7,1,10,0,1,bts
1606,1649880660.0,13/04/2022 16:11,13,4,2022,16,11,robô 2,:england:,ligas américa,10,0,13,0,16,0,0,over
1607,1649883000.0,13/04/2022 16:50,13,4,2022,16,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,over
1608,1649884980.0,13/04/2022 17:23,13,4,2022,17,23,robô 2,:england:,ligas américa,22,1,25,0,27,0,1,bts
1609,1649885340.0,13/04/2022 17:29,13,4,2022,17,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1610,1649888400.0,13/04/2022 18:20,13,4,2022,18,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1611,1649889480.0,13/04/2022 18:38,13,4,2022,18,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,over
1612,1649899920.0,13/04/2022 21:32,13,4,2022,21,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1613,1649900460.0,13/04/2022 21:41,13,4,2022,21,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1614,1649902440.0,13/04/2022 22:14,13,4,2022,22,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1615,1649937900.0,14/04/2022 08:05,14,4,2022,8,5,robô 2,:england:,ligas américa,4,0,7,1,10,0,1,bts
